org_limpo;id_org_unica;tipo_org;tipo_org_reduzido
IFCS - Intergovernmental Forum on Chemical Safety;690;Organismos internacionais;Outro
Instituto Ambiental Vidágua;694;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto de Pesquisa, Ação e Mobilização;696;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto Global Biosfera;693;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Ministério da Ação Social;697;Administração federal direta (sem MRE) e autarquias;Governo federal não-MRE
Ministério da Aeronáutica;698;Forças Armadas;Governo federal não-MRE
Ministério da Economia, Fazenda e Planejamento;699;Administração federal direta (sem MRE) e autarquias;Governo federal não-MRE
Ministério da Infra-Estrutura;700;Administração federal direta (sem MRE) e autarquias;Governo federal não-MRE
Ministério da Marinha;701;Forças Armadas;Governo federal não-MRE
Ministério do Exército;702;Forças Armadas;Governo federal não-MRE
Município de Alto Paraíso;675;Governos estaduais e municipais (inclusive legislativo, bancos e empresas públicas estaduais);Governos subnacionais (Executivo, Legislativo, Empresas Públicas ou Autarquias)
Município de Campos dos Goytacazes;676;Governos estaduais e municipais (inclusive legislativo, bancos e empresas públicas estaduais);Governos subnacionais (Executivo, Legislativo, Empresas Públicas ou Autarquias)
Projeto Cala-Boca Já Morreu;703;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Rádio Eldorado;704;Jornalistas, assessores de imprensa, jornais ou revistas;Outro
Secretaria de Cultura da Presidência;705;Administração federal direta (sem MRE) e autarquias;Governo federal não-MRE
Secretaria de Desenvolvimento Regional da Presidência;706;Administração federal direta (sem MRE) e autarquias;Governo federal não-MRE
Secretaria de Desportos da Presidência;707;Administração federal direta (sem MRE) e autarquias;Governo federal não-MRE
Secretaria de Governo da Presidência;708;Administração federal direta (sem MRE) e autarquias;Governo federal não-MRE
