"";"obs_id";"quote_id";"e_date";"ENB_Nr";"Country1";"Country2";"quote";"masked_quote";"cooperation";"relation"
"1506";40149;174;2009-12-11;452;"Saudi Arabia";"Argentina";"ARGENTINA, supported by SAUDI ARABIA, also preferred
reference to Convention Article 3.5, which addresses trade.";"TARGET, SUPPORTED BY SENDER, ALSO PREFERRED
REFERENCE TO CONVENTION ARTICLE 3.5, WHICH ADDRESSES TRADE.";1;2
"1507";40199;3341;2009-12-14;454;"Tuvalu";"United States";"TUVALU said it
is an “irony of the modern world that we are waiting for some
senators in the US Congress to conclude their discussions before
we can proceed”";"SENDER SAID IT
IS AN “IRONY OF THE MODERN WORLD THAT WE ARE WAITING FOR SOME
SENATORS IN THE TARGET CONGRESS TO CONCLUDE THEIR DISCUSSIONS BEFORE
WE CAN PROCEED”";0;7
"1508";40465;2523;2009-12-15;455;"Russian Federation";"Ukraine";"On the share of proceeds, the RUSSIAN FEDERATION
and UKRAINE supported the option requiring no decision to
be made with respect to the issue.";"ON THE SHARE OF PROCEEDS, THE SENDER
AND TARGET SUPPORTED THE OPTION REQUIRING NO DECISION TO
BE MADE WITH RESPECT TO THE ISSUE.";1;4
"1509";40489;2233;2009-12-16;456;"Norway";"Mexico";"NORWAY and MEXICO noted that their proposals on financing
arrangements should be reflected in full.";"SENDER AND TARGET NOTED THAT THEIR PROPOSALS ON FINANCING
ARRANGEMENTS SHOULD BE REFLECTED IN FULL.";1;4
"1510";40507;491;2009-12-16;456;"Belarus";"Russian Federation";"BELARUS and the RUSSIAN FEDERATION stressed
the need to incorporate text reflecting the special national
circumstances of Annex I countries with economies in transition,";"SENDER AND THE TARGET STRESSED
THE NEED TO INCORPORATE TEXT REFLECTING THE SPECIAL NATIONAL
CIRCUMSTANCES OF ANNEX I COUNTRIES WITH ECONOMIES IN TRANSITION,";1;4
"1511";40509;670;2009-12-16;456;"China";"Brazil";"BRAZIL, supported by CHINA, stressed the need for a balanced
consideration of issues.";"TARGET, SUPPORTED BY SENDER, STRESSED THE NEED FOR A BALANCED
CONSIDERATION OF ISSUES.";1;2
"1512";40510;2909;2009-12-16;456;"Kuwait";"Saudi Arabia";"SAUDI ARABIA, supported by KUWAIT, objected to the
omission of their proposals on share of proceeds and regional
distribution from the new draft text.";"TARGET, SUPPORTED BY SENDER, OBJECTED TO THE
OMISSION OF THEIR PROPOSALS ON SHARE OF PROCEEDS AND REGIONAL
DISTRIBUTION FROM THE NEW DRAFT TEXT.";1;2
"1513";40511;361;2009-12-16;456;"Canada";"Australia";"AUSTRALIA, supported by CANADA, proposed moving
the preambular text on the mechanisms being supplementary
to domestic action to the operative part and then inserting
an option maintaining the status quo.";"TARGET, SUPPORTED BY SENDER, PROPOSED MOVING
THE PREAMBULAR TEXT ON THE MECHANISMS BEING SUPPLEMENTARY
TO DOMESTIC ACTION TO THE OPERATIVE PART AND THEN INSERTING
AN OPTION MAINTAINING THE STATUS QUO.";1;2
"1514";40556;1721;2009-12-16;456;"Japan";"Canada";"JAPAN and CANADA noted the need to specify that the
payment would be postponed until the first issuance of Certified
Emission Reductions (CERs).";"SENDER AND TARGET NOTED THE NEED TO SPECIFY THAT THE
PAYMENT WOULD BE POSTPONED UNTIL THE FIRST ISSUANCE OF CERTIFIED
EMISSION REDUCTIONS (CERS).";1;4
"1515";40558;813;2009-12-16;456;"Japan";"Canada";"CANADA,
supported by JAPAN, opposed identifying a specific percentage
of CERs to come from countries with fewer than ten CDM
projects,";"TARGET,
SUPPORTED BY SENDER, OPPOSED IDENTIFYING A SPECIFIC PERCENTAGE
OF CERS TO COME FROM COUNTRIES WITH FEWER THAN TEN CDM
PROJECTS,";1;2
"1516";40559;1327;2009-12-16;456;"Mali";"Ethiopia";"ETHIOPIA, supported by MALI, noted that the language already
reflects compromise and preferred retaining the text as it stands.";"TARGET, SUPPORTED BY SENDER, NOTED THAT THE LANGUAGE ALREADY
REFLECTS COMPROMISE AND PREFERRED RETAINING THE TEXT AS IT STANDS.";1;2
"1517";40562;1325;2009-12-16;456;"Uganda";"Ethiopia";"ETHIOPIA, opposed by many countries, but supported by
UGANDA, proposed that this quota should apply to countries
that had fewer than ten projects in the first commitment period.";"TARGET, OPPOSED BY MANY COUNTRIES, BUT SUPPORTED BY
SENDER, PROPOSED THAT THIS QUOTA SHOULD APPLY TO COUNTRIES
THAT HAD FEWER THAN TEN PROJECTS IN THE FIRST COMMITMENT PERIOD.";1;2
"1518";40567;581;2009-12-17;457;"Brazil";"India";"BRAZIL and INDIA raised points of order concerning access
to the Bella Center.";"SENDER AND TARGET RAISED POINTS OF ORDER CONCERNING ACCESS
TO THE BELLA CENTER.";1;4
"1519";40569;3328;2009-12-17;457;"India";"Tuvalu";"TUVALU expressed “extreme disappointment” with lack of
progress under the AWG-KP and, opposed by INDIA, urged
consideration of parties’ proposals for Protocol amendments";"TARGET EXPRESSED “EXTREME DISAPPOINTMENT” WITH LACK OF
PROGRESS UNDER THE AWG-KP AND, OPPOSED BY SENDER, URGED
CONSIDERATION OF PARTIES’ PROPOSALS FOR PROTOCOL AMENDMENTS";0;6
"1520";40613;668;2009-12-17;457;"China";"Brazil";"BRAZIL, supported by CHINA, said preparing new texts and
focusing subsequent discussions on how to take them forward
created the impression that text negotiated by parties would not
form the basis of further work.";"TARGET, SUPPORTED BY SENDER, SAID PREPARING NEW TEXTS AND
FOCUSING SUBSEQUENT DISCUSSIONS ON HOW TO TAKE THEM FORWARD
CREATED THE IMPRESSION THAT TEXT NEGOTIATED BY PARTIES WOULD NOT
FORM THE BASIS OF FURTHER WORK.";1;2
"1521";40874;3790;2009-12-17;457;"China";"Russian Federation";"The RUSSIAN FEDERATION requested adding a footnote to
the options indicating they may require a Protocol amendment
and said, with CHINA disagreeing, that this is not the right
place or time for these discussions.";"THE TARGET REQUESTED ADDING A FOOTNOTE TO
THE OPTIONS INDICATING THEY MAY REQUIRE A PROTOCOL AMENDMENT
AND SAID, WITH SENDER DISAGREEING, THAT THIS IS NOT THE RIGHT
PLACE OR TIME FOR THESE DISCUSSIONS.";0;6
"1522";40939;2223;2009-12-18;458;"Norway";"Argentina";"NORWAY and ARGENTINA inquired about addressing
emissions from bunker fuels";"SENDER AND TARGET INQUIRED ABOUT ADDRESSING
EMISSIONS FROM BUNKER FUELS";1;4
"1523";41078;3056;2009-12-18;458;"Sudan";"Bolivia";"SUDAN and BOLIVIA stressed the need for transparency
and sought clarification on the establishment of a smaller group.";"SENDER AND TARGET STRESSED THE NEED FOR TRANSPARENCY
AND SOUGHT CLARIFICATION ON THE ESTABLISHMENT OF A SMALLER GROUP.";1;4
"1524";41094;4054;2009-12-18;458;"Brazil";"United States";"The US, opposed by BRAZIL, noted the possibility of
convening a “friends of the chair” group while continuing with
drafting.";"THE TARGET, OPPOSED BY SENDER, NOTED THE POSSIBILITY OF
CONVENING A “FRIENDS OF THE CHAIR” GROUP WHILE CONTINUING WITH
DRAFTING.";0;6
"1525";41096;1594;2009-12-18;458;"Egypt";"India";"INDIA, supported by EGYPT, said that the Protocol process
should take precedence and that the reports from the “friends of
the chair” group should go through the COP/MOP or COP before
being forwarded to Heads of State.";"TARGET, SUPPORTED BY SENDER, SAID THAT THE PROTOCOL PROCESS
SHOULD TAKE PRECEDENCE AND THAT THE REPORTS FROM THE “FRIENDS OF
THE CHAIR” GROUP SHOULD GO THROUGH THE COP/MOP OR COP BEFORE
BEING FORWARDED TO HEADS OF STATE.";1;2
"1526";41097;3770;2009-12-18;458;"Ukraine";"Russian Federation";"The RUSSIAN
FEDERATION, supported by UKRAINE, proposed a new
option, which states that the share of proceeds would be paid into
the Adaptation Fund “on a voluntary basis.”";"THE TARGETN
FEDERATION, SUPPORTED BY SENDER, PROPOSED A NEW
OPTION, WHICH STATES THAT THE SHARE OF PROCEEDS WOULD BE PAID INTO
THE ADAPTATION FUND “ON A VOLUNTARY BASIS.”";1;2
"1527";41409;1234;2010-04-11;460;"Saudi Arabia";"Chile";"Chile supported integrating central aspects of the Copenhagen
Accord into a draft negotiating text. Saudi Arabia said a new
negotiating text was not necessary and cautioned against
giving the Copenhagen Accord undue weight.";"TARGET SUPPORTED INTEGRATING CENTRAL ASPECTS OF THE COPENHAGEN
ACCORD INTO A DRAFT NEGOTIATING TEXT. SENDER SAID A NEW
NEGOTIATING TEXT WAS NOT NECESSARY AND CAUTIONED AGAINST
GIVING THE COPENHAGEN ACCORD UNDUE WEIGHT.";0;6
"1528";41701;1665;2010-04-11;460;"India";"Pakistan";"India
and Pakistan suggested the paragraph is unnecessary, and Saudi
Arabia agreed, noting “practices of the UN” is a vague term and
proposed continuing with existing working methods.";"SENDER
AND TARGET SUGGESTED THE PARAGRAPH IS UNNECESSARY, AND SAUDI
ARABIA AGREED, NOTING “PRACTICES OF THE UN” IS A VAGUE TERM AND
PROPOSED CONTINUING WITH EXISTING WORKING METHODS.";1;4
"1529";41721;4149;2010-04-11;460;"Papua New Guinea";"Turkey";"Turkey, supported by Papua New Guinea, noted the need
for “damage control”";"TARGET, SUPPORTED BY SENDER, NOTED THE NEED
FOR “DAMAGE CONTROL”";1;2
"1530";41722;3845;2010-04-11;460;"United States";"Yemen";"The US
appreciated Yemen’s proposal, and suggested language “working
in an inclusive and transparent manner in accordance with
procedures of the UN.”";"THE SENDER
APPRECIATED TARGET’S PROPOSAL, AND SUGGESTED LANGUAGE “WORKING
IN AN INCLUSIVE AND TRANSPARENT MANNER IN ACCORDANCE WITH
PROCEDURES OF THE UN.”";1;2
"1531";41725;3228;2010-04-11;460;"India";"Saudi Arabia";"Supported by India,
Saudi Arabia supported working on the basis of the AWG-LCA’s
report to COP 15";"SUPPORTED BY SENDER,
TARGET SUPPORTED WORKING ON THE BASIS OF THE AWG-LCA’S
REPORT TO COP 15";1;2
"1532";41730;4263;2010-04-11;460;"Venezuela";"China";"Venezuela, with China, said the Chair’s text
should be compatible with the mandate given to the AWG-LCA
in decision 1/CP.15";"SENDER, WITH TARGET, SAID THE CHAIR’S TEXT
SHOULD BE COMPATIBLE WITH THE MANDATE GIVEN TO THE AWG-LCA
IN DECISION 1/CP.15";1;3
"1533";42145;2631;2010-04-11;460;"Pakistan";"India";"Pakistan
expressed concern about the lack of progress on collective and
individual emission reductions and India noted that the level of
pledged emission reductions and various conditionalities attached
to those are much lower than necessary.";"SENDER
EXPRESSED CONCERN ABOUT THE LACK OF PROGRESS ON COLLECTIVE AND
INDIVIDUAL EMISSION REDUCTIONS AND TARGET NOTED THAT THE LEVEL OF
PLEDGED EMISSION REDUCTIONS AND VARIOUS CONDITIONALITIES ATTACHED
TO THOSE ARE MUCH LOWER THAN NECESSARY.";1;4
"1534";42241;3642;2010-04-11;460;"Gambia";"Saudi Arabia";"The Gambia said working through a single
contact group would be difficult in terms of prioritizing issues
and Saudi Arabia questioned how various topics, such as the
flexibility mechanisms and LULUCF, would be discussed in
a single contact gro";"THE SENDER SAID WORKING THROUGH A SINGLE
CONTACT GROUP WOULD BE DIFFICULT IN TERMS OF PRIORITIZING ISSUES
AND TARGET QUESTIONED HOW VARIOUS TOPICS, SUCH AS THE
FLEXIBILITY MECHANISMS AND LULUCF, WOULD BE DISCUSSED IN
A SINGLE CONTACT GRO";1;4
"1535";42424;511;2010-06-01;462;"Bolivia";"Nicaragua";"BOLIVIA
and NICARAGUA underscored the importance of rights and
participation of local populations.";"SENDER
AND TARGET UNDERSCORED THE IMPORTANCE OF RIGHTS AND
PARTICIPATION OF LOCAL POPULATIONS.";1;4
"1536";42426;2580;2010-06-01;462;"Papua New Guinea";"Guyana";"PAPUA NEW GUINEA and
GUYANA stressed that political discussions on REDD should
be left to the AWG-LCA";"SENDER AND
TARGET STRESSED THAT POLITICAL DISCUSSIONS ON REDD SHOULD
BE LEFT TO THE AWG-LCA";1;4
"1537";42428;3282;2010-06-01;462;"Thailand";"Tajikistan";"THAILAND and
TAJIKISTAN emphasized the need to build research capacity.";"SENDER AND
TARGET EMPHASIZED THE NEED TO BUILD RESEARCH CAPACITY.";1;4
"1538";42657;2771;2010-06-01;462;"Saudi Arabia";"Nicaragua";"SAUDI ARABIA and NICARAGUA opposed the
inclusion of reforestation of lands with forest in exhaustion
under the CDM.";"SENDER AND TARGET OPPOSED THE
INCLUSION OF REFORESTATION OF LANDS WITH FOREST IN EXHAUSTION
UNDER THE CDM.";1;4
"1539";42659;696;2010-06-01;462;"Burkina Faso";"Benin";"BURKINA FASO and BENIN noted the need
to request additional details and establish precise criteria before
consideration of the issue.";"SENDER AND TARGET NOTED THE NEED
TO REQUEST ADDITIONAL DETAILS AND ESTABLISH PRECISE CRITERIA BEFORE
CONSIDERATION OF THE ISSUE.";1;4
"1540";42879;1414;2010-06-02;463;"Guyana";"Singapore";"GUYANA with SINGAPORE, emphasized
the need for a clear understanding on the final outcome of the
AWG-LCA.";"SENDER WITH TARGET, EMPHASIZED
THE NEED FOR A CLEAR UNDERSTANDING ON THE FINAL OUTCOME OF THE
AWG-LCA.";1;4
"1541";42901;170;2010-06-02;463;"China";"Argentina";"ARGENTINA, supported by CHINA,
said that the TORs should not include contentious issues being
discussed in the AWG-LCA and should focus on activities under
the Convention.";"TARGET, SUPPORTED BY SENDER,
SAID THAT THE TORS SHOULD NOT INCLUDE CONTENTIOUS ISSUES BEING
DISCUSSED IN THE AWG-LCA AND SHOULD FOCUS ON ACTIVITIES UNDER
THE CONVENTION.";1;2
"1542";42902;1727;2010-06-02;463;"Japan";"New Zealand";"JAPAN and NEW ZEALAND called for taking into
consideration the political guidance given in Copenhagen.";"SENDER AND TARGET CALLED FOR TAKING INTO
CONSIDERATION THE POLITICAL GUIDANCE GIVEN IN COPENHAGEN.";1;4
"1543";42947;448;2010-06-03;464;"Bangladesh";"Timor-Leste";"BANGLADESH and
TIMOR-LESTE requested enhanced financial resources and";"SENDER AND
TARGET REQUESTED ENHANCED FINANCIAL RESOURCES AND";1;4
"1544";42980;2247;2010-06-03;464;"Norway";"Australia";"NORWAY identified the need for reformed financial
architecture designed to meet the scale of financing
requirements. AUSTRALIA expressed commitment to the
establishment of the Copenhagen Green Climate Fund";"SENDER IDENTIFIED THE NEED FOR REFORMED FINANCIAL
ARCHITECTURE DESIGNED TO MEET THE SCALE OF FINANCING
REQUIREMENTS. TARGET EXPRESSED COMMITMENT TO THE
ESTABLISHMENT OF THE COPENHAGEN GREEN CLIMATE FUND";1;4
"1545";43069;1110;2010-06-03;464;"Colombia";"Singapore";"COLOMBIA and SINGAPORE requested clarification on
the status of the high-level segment2";"SENDER AND TARGET REQUESTED CLARIFICATION ON
THE STATUS OF THE HIGH-LEVEL SEGMENT2";1;4
"1546";43100;927;2010-06-04;465;"China";"India";"CHINA and INDIA stressed the need to avoid protectionist trade
measures in the name of climate change action.";"SENDER AND TARGET STRESSED THE NEED TO AVOID PROTECTIONIST TRADE
MEASURES IN THE NAME OF CLIMATE CHANGE ACTION.";1;4
"1547";43102;2964;2010-06-04;465;"Singapore";"Brazil";"SINGAPORE
and BRAZIL called for including text on an open international
economic system and on parties not using trade measures that
lead to arbitrary discrimination or constitute disguised trade
restrictions.";"SENDER
AND TARGET CALLED FOR INCLUDING TEXT ON AN OPEN INTERNATIONAL
ECONOMIC SYSTEM AND ON PARTIES NOT USING TRADE MEASURES THAT
LEAD TO ARBITRARY DISCRIMINATION OR CONSTITUTE DISGUISED TRADE
RESTRICTIONS.";1;4
"1548";43193;4009;2010-06-04;465;"United States";"Canada";"The US with CANADA, proposed a separate chapter on
this.";"THE SENDER WITH TARGET, PROPOSED A SEPARATE CHAPTER ON
THIS.";1;3
"1549";43258;971;2010-06-04;465;"China";"Colombia";"CHINA opposed any attempt to merge
the two AWGs but said they could go along with the proposal
by Colombia if the discussion was strictly limited to discussion
of Annex I emission";"SENDER OPPOSED ANY ATTEMPT TO MERGE
THE TWO AWGS BUT SAID THEY COULD GO ALONG WITH THE PROPOSAL
BY TARGET IF THE DISCUSSION WAS STRICTLY LIMITED TO DISCUSSION
OF ANNEX I EMISSION";1;4
"1550";43347;388;2010-06-04;465;"Australia";"Bolivia";"AUSTRALIA, with
BOLIVIA, highlighted unnecessary burdens such as observers
being required to register significantly in advance without the
ability to change names on delegations.";"SENDER, WITH
TARGET, HIGHLIGHTED UNNECESSARY BURDENS SUCH AS OBSERVERS
BEING REQUIRED TO REGISTER SIGNIFICANTLY IN ADVANCE WITHOUT THE
ABILITY TO CHANGE NAMES ON DELEGATIONS.";1;3
"1551";43464;3942;2010-06-05;466;"Saudi Arabia";"United States";"The US proposed scheduling future meetings so that they end
on Thursday, while SAUDI ARABIA observed that ending on
Wednesday would serve the interests of more parties.";"THE TARGET PROPOSED SCHEDULING FUTURE MEETINGS SO THAT THEY END
ON THURSDAY, WHILE SENDER OBSERVED THAT ENDING ON
WEDNESDAY WOULD SERVE THE INTERESTS OF MORE PARTIES.";0;6
"1552";43471;955;2010-06-05;466;"China";"Canada";"CHINA expressed concern over the decrease in Canada’s pre-
Copenhagen pledge of 20% by 2020 relative to 2006 levels
to 17% by 2020 relative to 2005,";"SENDER EXPRESSED CONCERN OVER THE DECREASE IN TARGET’S PRE-
COPENHAGEN PLEDGE OF 20% BY 2020 RELATIVE TO 2006 LEVELS
TO 17% BY 2020 RELATIVE TO 2005,";0;7
"1553";43485;2893;2010-06-07;467;"Algeria";"Saudi Arabia";"SAUDI ARABIA, supported by ALGERIA, stressed the need
to address the impacts of response measures in the context of
adaptation";"TARGET, SUPPORTED BY SENDER, STRESSED THE NEED
TO ADDRESS THE IMPACTS OF RESPONSE MEASURES IN THE CONTEXT OF
ADAPTATION";1;2
"1554";43552;4330;2010-06-07;467;"Australia";"United States";"With the US, AUSTRALIA said that matching of
action and support is best discussed in the context of finance.";"WITH THE TARGET, SENDER SAID THAT MATCHING OF
ACTION AND SUPPORT IS BEST DISCUSSED IN THE CONTEXT OF FINANCE.";1;3
"1555";43558;2615;2010-06-07;467;"Philippines";"Timor-Leste";"PHILIPPINES and TIMOR-LESTE supported the creation of
an adaptation committee and a fund under the Convention";"SENDER AND TARGET SUPPORTED THE CREATION OF
AN ADAPTATION COMMITTEE AND A FUND UNDER THE CONVENTION";1;4
"1556";43619;81;2010-06-07;467;"Afghanistan";"Tajikistan";"AFGHANISTAN and
TAJIKISTAN proposed special consideration for mountainous
countries.";"SENDER AND
TARGET PROPOSED SPECIAL CONSIDERATION FOR MOUNTAINOUS
COUNTRIES.";1;4
"1557";43783;1011;2010-06-08;468;"China";"South Africa";"CHINA with SOUTH AFRICA, indicated that adaptation is more
important than mitigation in this sector.";"SENDER WITH TARGET, INDICATED THAT ADAPTATION IS MORE
IMPORTANT THAN MITIGATION IN THIS SECTOR.";1;3
"1558";43800;2451;2010-06-08;468;"Korea, Republic";"Canada";"On technology, the REPUBLIC OF KOREA and CANADA
observed that the proposed technology executive committee
(TEC) should be under the SBSTA";"ON TECHNOLOGY, THE REPUBLIC OF SENDER AND TARGET
OBSERVED THAT THE PROPOSED TECHNOLOGY EXECUTIVE COMMITTEE
(TEC) SHOULD BE UNDER THE SBSTA";1;4
"1559";43802;4062;2010-06-08;468;"Australia";"United States";"The US, supported by AUSTRALIA, said the TEC and
centers and networks should have equal standing";"THE TARGET, SUPPORTED BY SENDER, SAID THE TEC AND
CENTERS AND NETWORKS SHOULD HAVE EQUAL STANDING";1;2
"1560";43813;1069;2010-06-08;468;"South Africa";"China";"CHINA, supported by SOUTH AFRICA, said that the TEC should be independent and report directly to the COP";"TARGET, SUPPORTED BY SENDER, SAID THAT THE TEC SHOULD BE INDEPENDENT AND REPORT DIRECTLY TO THE COP";1;2
"1561";43857;4132;2010-06-08;468;"United States";"Turkey";"The US, with TURKEY, called for a separate chapter on MRV.";"THE SENDER, WITH TARGET, CALLED FOR A SEPARATE CHAPTER ON MRV.";1;4
"1562";43951;745;2010-06-08;468;"Canada";"Australia";"CANADA and AUSTRALIA questioned the need for extra
informal consultations on the issue.";"SENDER AND TARGET QUESTIONED THE NEED FOR EXTRA
INFORMAL CONSULTATIONS ON THE ISSUE.";1;4
"1563";43980;82;2010-06-09;469;"Afghanistan";"Bolivia";"AFGHANISTAN with BOLIVIA, underscored participation of indigenous
peoples.";"SENDER WITH TARGET, UNDERSCORED PARTICIPATION OF INDIGENOUS
PEOPLES.";1;3
"1564";43993;1176;2010-06-09;469;"Costa Rica";"Brazil";"COSTA RICA underscored the importance of early action
and, with BRAZIL, highlighted demonstration activities";"SENDER UNDERSCORED THE IMPORTANCE OF EARLY ACTION
AND, WITH TARGET, HIGHLIGHTED DEMONSTRATION ACTIVITIES";1;3
"1565";44019;4008;2010-06-09;469;"United States";"Australia";"The US with AUSTRALIA, reiterated the need to reach
agreement on an operational system this year.";"THE SENDER WITH TARGET, REITERATED THE NEED TO REACH
AGREEMENT ON AN OPERATIONAL SYSTEM THIS YEAR.";1;3
"1566";44079;571;2010-06-09;469;"Brazil";"India";"BRAZIL and
INDIA supported capping carryover of AAUs.";"SENDER AND
TARGET SUPPORTED CAPPING CARRYOVER OF AAUS.";1;4
"1567";44111;1084;2010-06-09;469;"China";"Brazil";"CHINA, with BRAZIL, suggested
only exempting countries with economies in transition,";"SENDER, WITH TARGET, SUGGESTED
ONLY EXEMPTING COUNTRIES WITH ECONOMIES IN TRANSITION,";1;3
"1568";44113;1906;2010-06-10;470;"Kuwait";"Qatar";"KUWAIT and QATAR emphasized the importance of
including CCS under the CDM.";"SENDER AND TARGET EMPHASIZED THE IMPORTANCE OF
INCLUDING CCS UNDER THE CDM.";1;4
"1569";44196;4145;2010-06-10;470;"Saudi Arabia";"Kuwait";"This was opposed by SAUDI ARABIA and KUWAIT";"THIS WAS OPPOSED BY SENDER AND TARGET";1;4
"1570";44227;552;2010-06-10;470;"Nicaragua";"Bolivia";"BOLIVIA, supported by NICARAGUA, called for also
analyzing the 1°C target.";"TARGET, SUPPORTED BY SENDER, CALLED FOR ALSO
ANALYZING THE 1°C TARGET.";1;2
"1571";44228;3557;2010-06-10;470;"Guatemala";"Micronesia";"The FEDERATED STATES OF MICRONESIA, supported
by GUATEMALA, objected to SBSTA Chair Konaté’s proposal
to close the agenda item.";"THE FEDERATED STATES OF TARGET, SUPPORTED
BY SENDER, OBJECTED TO SBSTA CHAIR KONATÉ’S PROPOSAL
TO CLOSE THE AGENDA ITEM.";1;2
"1572";44407;2221;2010-06-10;470;"Norway";"Iceland";"NORWAY added that it should be
made clear that the numbers are illustrative and provisional and
ICELAND cautioned against attaching too much importance
to the numbers.";"SENDER ADDED THAT IT SHOULD BE
MADE CLEAR THAT THE NUMBERS ARE ILLUSTRATIVE AND PROVISIONAL AND
TARGET CAUTIONED AGAINST ATTACHING TOO MUCH IMPORTANCE
TO THE NUMBERS.";1;4
"1573";44409;3773;2010-06-10;470;"Russian Federation";"Japan";"The RUSSIAN FEDERATION With JAPAN, he opposed
wider distribution of the tables.";"THE SENDER WITH TARGET, HE OPPOSED
WIDER DISTRIBUTION OF THE TABLES.";1;3
"1574";44423;1717;2010-06-10;470;"Japan";"Australia";"JAPAN and AUSTRALIA supported discussing
the actions of all parties,";"SENDER AND TARGET SUPPORTED DISCUSSING
THE ACTIONS OF ALL PARTIES,";1;4
"1575";44548;1872;2010-06-11;471;"Japan";"Russian Federation";"JAPAN, with the RUSSIAN
FEDERATION, underscored that both AWGs go “hand in hand.”";"SENDER, WITH THE TARGETN
FEDERATION, UNDERSCORED THAT BOTH AWGS GO “HAND IN HAND.”";1;3
"1576";44577;2552;2010-06-11;471;"Japan";"Russian Federation";"Opposing this
proposal, JAPAN and the RUSSIAN FEDERATION";"OPPOSING THIS
PROPOSAL, SENDER AND THE TARGET";1;4
"1577";44615;3805;2010-06-11;471;"Gambia";"Russian Federation";"The RUSSIAN FEDERATION, opposed by the GAMBIA,
proposed deleting reference to the second commitment period,";"THE TARGET, OPPOSED BY THE SENDER,
PROPOSED DELETING REFERENCE TO THE SECOND COMMITMENT PERIOD,";0;6
"1578";44616;3384;2010-06-11;471;"Russian Federation";"Japan";"The
RUSSIAN FEDERATION, JAPAN and others also opposed
reference to “environmental integrity,” identifying it as a
political, not a legal, issue.";"THE
SENDER, TARGET AND OTHERS ALSO OPPOSED
REFERENCE TO “ENVIRONMENTAL INTEGRITY,” IDENTIFYING IT AS A
POLITICAL, NOT A LEGAL, ISSUE.";1;4
"1579";44662;3055;2010-08-03;474;"Sudan";"Bolivia";"SUDAN and BOLIVIA
questioned market-based approaches.";"SENDER AND TARGET
QUESTIONED MARKET-BASED APPROACHES.";1;4
"1580";44692;956;2010-08-04;475;"China";"Japan";"CHINA expressed disappointment with
the workshop presentation by Japan";"SENDER EXPRESSED DISAPPOINTMENT WITH
THE WORKSHOP PRESENTATION BY TARGET";0;7
"1581";44705;2923;2010-08-04;475;"Saudi Arabia";"Bolivia";"SAUDI ARABIA, with BOLIVIA, said their participation
in this session did not imply any acceptance of a possible
gap";"SENDER, WITH TARGET, SAID THEIR PARTICIPATION
IN THIS SESSION DID NOT IMPLY ANY ACCEPTANCE OF A POSSIBLE
GAP";1;3
"1582";44722;489;2010-08-05;476;"Belarus";"Singapore";"BELARUS and SINGAPORE noted concerns with avoiding
double emissions accounting, tracking information and potential
implications for other sectors.";"SENDER AND TARGET NOTED CONCERNS WITH AVOIDING
DOUBLE EMISSIONS ACCOUNTING, TRACKING INFORMATION AND POTENTIAL
IMPLICATIONS FOR OTHER SECTORS.";1;4
"1583";44724;3346;2010-08-05;476;"Tuvalu";"New Zealand";"TUVALU supported further
work on New Zealand’s proposal,";"SENDER SUPPORTED FURTHER
WORK ON TARGET’S PROPOSAL,";1;2
"1584";44769;1736;2010-08-06;477;"Japan";"Russian Federation";"JAPAN and the
RUSSIAN FEDERATION emphasized that QELROs should be
seen in the broader context of AWG-LCA discussions.";"SENDER AND THE
TARGET EMPHASIZED THAT QELROS SHOULD BE
SEEN IN THE BROADER CONTEXT OF AWG-LCA DISCUSSIONS.";1;4
"1585";44787;681;2010-08-06;477;"Brazil";"Bolivia";"BRAZIL, with BOLIVIA, opposed";"SENDER, WITH TARGET, OPPOSED";1;3
"1586";44799;2124;2010-08-06;477;"New Zealand";"Australia";"NEW ZEALAND and AUSTRALIA called for
further consideration of implications of provisional application
of provisions.";"SENDER AND TARGET CALLED FOR
FURTHER CONSIDERATION OF IMPLICATIONS OF PROVISIONAL APPLICATION
OF PROVISIONS.";1;4
"1587";44831;356;2010-08-06;477;"Russian Federation";"Australia";"AUSTRALIA, opposed by the RUSSIAN FEDERATION, noted
possible convergence on some issues.";"TARGET, OPPOSED BY THE SENDER, NOTED
POSSIBLE CONVERGENCE ON SOME ISSUES.";0;6
"1588";45037;4256;2010-10-07;482;"Venezuela";"South Africa";"VENEZUELA, with SOUTH AFRICA,
emphasized that balance cannot be achieved without an outcome
under the AWG-KP";"SENDER, WITH TARGET,
EMPHASIZED THAT BALANCE CANNOT BE ACHIEVED WITHOUT AN OUTCOME
UNDER THE AWG-KP";1;3
"1589";45352;922;2010-10-08;483;"China";"India";"CHINA and INDIA emphasized that
the Chairs’ proposal for substantive discussions on legal matters
is outside the mandate of the AWG-KP.";"SENDER AND TARGET EMPHASIZED THAT
THE CHAIRS’ PROPOSAL FOR SUBSTANTIVE DISCUSSIONS ON LEGAL MATTERS
IS OUTSIDE THE MANDATE OF THE AWG-KP.";1;4
"1590";45483;1529;2010-11-30;488;"India";"Saudi Arabia";"INDIA and SAUDI ARABIA identified consensus as the paramount principle that has produced the UNFCCC";"SENDER AND TARGET IDENTIFIED CONSENSUS AS THE PARAMOUNT PRINCIPLE THAT HAS PRODUCED THE UNFCCC";1;4
